week,team_id,team_name,player_id,player_name,position,slot_position,points,projected_points,season
4,10,ZSF,4431280,Troy Franklin,RB/WR,BENCH,9.3,0,2025
4,10,ZSF,4711533,Ollie Gordon II,RB,BENCH,10.8,0,2025
4,10,ZSF,4428718,Tre Tucker,RB/WR,BENCH,40.1,0,2025
4,11,KIRK,4430807,Bijan Robinson,RB,RB,39.7,0,2025
4,11,KIRK,3916387,Lamar Jackson,TQB,QB,37.7,0,2025
4,11,KIRK,16800,Davante Adams,RB/WR,FLEX,26.700000000000003,0,2025
4,11,KIRK,4568490,RJ Harvey,RB,BENCH,23.900000000000002,0,2025
4,11,KIRK,3925357,Calvin Ridley,RB/WR,BENCH,7.2,0,2025
4,11,KIRK,3886598,Jauan Jennings,RB/WR,IR,5.4,0,2025
4,11,KIRK,4431459,Tyler Warren,WR,TE,21.1,0,2025
4,11,KIRK,4426385,Zach Charbonnet,RB,BENCH,11.4,0,2025
4,11,KIRK,4258173,Nico Collins,RB/WR,WR,28.299999999999997,0,2025
4,11,KIRK,4882093,Bhayshul Tuten,RB,BENCH,13.8,0,2025
4,11,KIRK,4430737,Kyren Williams,RB,RB,27.1,0,2025
4,11,KIRK,-16009,Packers D/ST,D/ST,D/ST,2.3,0,2025
4,11,KIRK,4697745,Tyler Loop,WR/TE,K,16.0,0,2025
4,11,KIRK,15818,Keenan Allen,RB/WR,WR,22.2,0,2025
4,11,KIRK,4429096,Blake Corum,RB,BENCH,11.9,0,2025
4,11,KIRK,4373626,Tyler Allgeier,RB,BENCH,12.000000000000002,0,2025
4,12,GEMP,4890973,Ashton Jeanty,RB,RB,38.8,0,2025
4,12,GEMP,4239993,Tee Higgins,RB/WR,BENCH,6.7,0,2025
4,12,GEMP,4569618,Garrett Wilson,RB/WR,WR,36.6,0,2025
4,12,GEMP,4035538,David Montgomery,RB,RB,30.1,0,2025
4,12,GEMP,4428331,Rashee Rice,RB/WR,BENCH,0.0,0,2025
4,12,GEMP,4036133,T.J. Hockenson,WR,BENCH,19.3,0,2025
4,12,GEMP,15847,Travis Kelce,WR,TE,11.9,0,2025
4,12,GEMP,4361741,Brock Purdy,TQB,BENCH,17.66,0,2025
4,12,GEMP,4569173,Rhamondre Stevenson,RB,FLEX,7.700000000000001,0,2025
4,12,GEMP,4373678,Khalil Shakir,RB/WR,WR,27.9,0,2025
4,12,GEMP,2576414,Raheem Mostert,RB,BENCH,10.799999999999999,0,2025
4,12,GEMP,4686472,Marvin Mims Jr.,RB/WR,BENCH,24.4,0,2025
4,12,GEMP,-16026,Seahawks D/ST,D/ST,D/ST,26.8,0,2025
4,12,GEMP,3917232,Tyler Bass,WR/TE,IR,0.0,0,2025
4,12,GEMP,11122,Matt Prater,WR/TE,K,14.0,0,2025
4,12,GEMP,3917792,Daniel Jones,TQB,QB,26.200000000000003,0,2025
5,1,PATS,4362628,Ja'Marr Chase,RB/WR,BENCH,30.8,0,2025
5,1,PATS,4259545,D'Andre Swift,RB,BENCH,14.0,0,2025
5,1,PATS,4683062,Xavier Worthy,RB/WR,FLEX,22.700000000000003,0,2025
5,1,PATS,4426354,George Pickens,RB/WR,WR,42.099999999999994,0,2025
5,1,PATS,4426348,Jayden Daniels,TQB,QB,17.14,0,2025
5,1,PATS,4241985,J.K. Dobbins,RB,RB,25.900000000000002,0,2025
5,1,PATS,4361579,Javonte Williams,RB,RB,43.9,0,2025
5,1,PATS,4429275,Trey Benson,RB,IR,7.9,0,2025
5,1,PATS,4426388,Jameson Williams,RB/WR,BENCH,6.2,0,2025
5,1,PATS,4429025,Quentin Johnston,RB/WR,WR,24.700000000000003,0,2025
5,1,PATS,3929645,Juwan Johnson,WR,BENCH,7.000000000000001,0,2025
5,1,PATS,4701936,Matthew Golden,RB/WR,BENCH,8.8,0,2025
5,1,PATS,4883647,Elic Ayomanor,RB/WR,BENCH,8.2,0,2025
5,1,PATS,-16008,Lions D/ST,D/ST,D/ST,29.0,0,2025
5,1,PATS,2473037,Jason Myers,WR/TE,K,19.0,0,2025
5,1,PATS,2576925,Darren Waller,WR,TE,32.5,0,2025
5,2,3000,4426502,Drake London,RB/WR,BENCH,21.0,0,2025
5,2,3000,3043078,Derrick Henry,RB,RB,16.1,0,2025
5,2,3000,4372016,Jaylen Waddle,RB/WR,WR,26.3,0,2025
5,2,3000,4361529,Isiah Pacheco,RB,FLEX,18.9,0,2025
5,2,3000,3052587,Baker Mayfield,TQB,BENCH,45.519999999999996,0,2025
5,2,3000,4360516,Tyrone Tracy Jr.,RB,BENCH,0.0,0,2025
5,2,3000,3128429,Courtland Sutton,RB/WR,WR,30.5,0,2025
5,2,3000,4362249,Jayden Reed,RB/WR,IR,0.0,0,2025
5,2,3000,4432577,C.J. Stroud,TQB,QB,47.18,0,2025
5,2,3000,4369863,Cedric Tillman,RB/WR,BENCH,1.1,0,2025
5,2,3000,-16033,Ravens D/ST,D/ST,BENCH,-10.4,0,2025
5,2,3000,4430539,Brenton Strange,WR,TE,10.2,0,2025
5,2,3000,3050478,Jake Elliott,WR/TE,K,12.0,0,2025
5,2,3000,4371733,Kenneth Gainwell,RB,BENCH,29.4,0,2025
5,2,3000,4429059,Woody Marks,RB,RB,28.299999999999997,0,2025
5,2,3000,-16011,Colts D/ST,D/ST,D/ST,21.8,0,2025
5,3,GV,3929630,Saquon Barkley,RB,RB,31.700000000000003,0,2025
5,3,GV,3918298,Josh Allen,TQB,QB,44.28,0,2025
5,3,GV,4685382,Omarion Hampton,RB,FLEX,35.0,0,2025
5,3,GV,3915416,DJ Moore,RB/WR,BENCH,5.800000000000001,0,2025
5,3,GV,16737,Mike Evans,RB/WR,IR,0.0,0,2025
5,3,GV,3126486,Deebo Samuel,RB/WR,WR,36.7,0,2025
5,3,GV,4362238,Chase Brown,RB,RB,16.9,0,2025
5,3,GV,4035687,Michael Pittman Jr.,RB/WR,WR,25.0,0,2025
5,3,GV,4575131,Jacory Croskey-Merritt,RB,BENCH,32.7,0,2025
5,3,GV,4241474,Brian Robinson Jr.,RB,BENCH,3.3000000000000003,0,2025
5,3,GV,4242355,Jake Ferguson,WR,TE,33.9,0,2025
5,3,GV,-16014,Rams D/ST,D/ST,D/ST,7.0,0,2025
5,3,GV,5083076,Harold Fannin Jr.,WR,BENCH,12.8,0,2025
5,3,GV,-16023,Steelers D/ST,D/ST,BENCH,10.5,0,2025
5,3,GV,2577417,Dak Prescott,TQB,BENCH,59.24,0,2025
5,3,GV,4362081,Cameron Dicker,WR/TE,K,11.0,0,2025
5,4,sgf,3117251,Christian McCaffrey,RB,RB,47.0,0,2025
5,4,sgf,4432708,Marvin Harrison Jr.,RB/WR,WR,27.400000000000002,0,2025
5,4,sgf,4430027,Sam LaPorta,WR,TE,23.1,0,2025
5,4,sgf,3915511,Joe Burrow,TQB,IR,0.0,0,2025
5,4,sgf,2976212,Stefon Diggs,RB/WR,WR,32.7,0,2025
5,4,sgf,4361370,Chris Olave,RB/WR,FLEX,16.9,0,2025
5,4,sgf,4241416,Chuba Hubbard,RB,BENCH,8.4,0,2025
5,4,sgf,4429013,Tank Bigsby,RB,BENCH,4.0,0,2025
5,4,sgf,-16007,Broncos D/ST,D/ST,D/ST,17.4,0,2025
5,4,sgf,5081397,Dylan Sampson,RB,BENCH,0.5,0,2025
5,4,sgf,4689936,Jake Bates,WR/TE,K,18.0,0,2025
5,4,sgf,4038815,Rico Dowdle,RB,RB,42.4,0,2025
5,4,sgf,3046779,Jared Goff,TQB,QB,32.84,0,2025
5,4,sgf,4569587,Wan'Dale Robinson,RB/WR,BENCH,8.600000000000001,0,2025
5,4,sgf,4428718,Tre Tucker,RB/WR,BENCH,12.3,0,2025
5,4,sgf,4595348,Malik Nabers,RB/WR,BENCH,3.0,0,2025
5,5,WOOD,4047646,A.J. Brown,RB/WR,WR,8.5,0,2025
5,5,WOOD,4047365,Josh Jacobs,RB,BENCH,29.700000000000003,0,2025
5,5,WOOD,4429615,Zay Flowers,RB/WR,FLEX,20.6,0,2025
5,5,WOOD,3042519,Aaron Jones Sr.,RB,IR,0.0,0,2025
5,5,WOOD,4567750,Emeka Egbuka,RB/WR,BENCH,45.900000000000006,0,2025
5,5,WOOD,3123076,David Njoku,WR,TE,17.8,0,2025
5,5,WOOD,4426338,Bo Nix,TQB,QB,43.620000000000005,0,2025
5,5,WOOD,3128720,Nick Chubb,RB,RB,19.3,0,2025
5,5,WOOD,4600981,Pat Bryant,RB/WR,BENCH,0.0,0,2025
5,5,WOOD,4686361,Cam Little,WR/TE,K,18.0,0,2025
5,5,WOOD,4036378,Jordan Love,TQB,BENCH,26.28,0,2025
5,5,WOOD,4426515,Puka Nacua,RB/WR,WR,49.0,0,2025
5,5,WOOD,15795,DeAndre Hopkins,RB/WR,BENCH,5.6000000000000005,0,2025
5,5,WOOD,3895856,Christian Kirk,RB/WR,BENCH,11.9,0,2025
5,5,WOOD,-16017,Patriots D/ST,D/ST,D/ST,18.8,0,2025
5,5,WOOD,4362478,Emari Demercado,RB,RB,15.2,0,2025
5,6,ROUX,4567048,Kenneth Walker III,RB,RB,20.6,0,2025
5,6,ROUX,4432710,TreVeyon Henderson,RB,RB,15.3,0,2025
5,6,ROUX,4430878,Jaxon Smith-Njigba,RB/WR,WR,34.2,0,2025
5,6,ROUX,4428209,Ricky Pearsall,RB/WR,IR,6.6000000000000005,0,2025
5,6,ROUX,4432665,Brock Bowers,WR,TE,7.1000000000000005,0,2025
5,6,ROUX,4688813,Josh Downs,RB/WR,BENCH,12.8,0,2025
5,6,ROUX,4040655,Darnell Mooney,RB/WR,BENCH,2.0,0,2025
5,6,ROUX,4362887,Justin Fields,TQB,QB,53.06,0,2025
5,6,ROUX,4241372,Hollywood Brown,RB/WR,WR,18.1,0,2025
5,6,ROUX,4697815,Rachaad White,RB,FLEX,27.700000000000003,0,2025
5,6,ROUX,3059915,Kareem Hunt,RB,BENCH,23.4,0,2025
5,6,ROUX,4608686,Kyle Monangai,RB,BENCH,1.8,0,2025
5,6,ROUX,-16022,Cardinals D/ST,D/ST,D/ST,8.2,0,2025
5,6,ROUX,10621,Nick Folk,WR/TE,K,18.0,0,2025
5,7,POO,4241389,CeeDee Lamb,RB/WR,IR,0.0,0,2025
5,7,POO,4361307,Trey McBride,WR,TE,15.3,0,2025
5,7,POO,4040715,Jalen Hurts,TQB,QB,38.9,0,2025
5,7,POO,4047650,DK Metcalf,RB/WR,BENCH,21.1,0,2025
5,7,POO,4432773,Brian Thomas Jr.,RB/WR,WR,18.1,0,2025
5,7,POO,4360569,Jordan Mason,RB,RB,19.799999999999997,0,2025
5,7,POO,4612826,Ladd McConkey,RB/WR,WR,14.0,0,2025
5,7,POO,4819231,Kaleb Johnson,RB,BENCH,2.2,0,2025
5,7,POO,4685247,Braelon Allen,RB,BENCH,0.6000000000000001,0,2025
5,7,POO,4635008,Keon Coleman,RB/WR,BENCH,14.3,0,2025
5,7,POO,4685702,Quinshon Judkins,RB,RB,32.800000000000004,0,2025
5,7,POO,-16025,49ers D/ST,D/ST,D/ST,5.699999999999999,0,2025
5,7,POO,4571557,Spencer Shrader,WR/TE,K,12.0,0,2025
5,7,POO,4428557,Tyjae Spears,RB,BENCH,1.4000000000000001,0,2025
5,7,POO,3046439,Hunter Henry,WR,FLEX,16.5,0,2025
5,7,POO,3676833,KaVontae Turpin,RB/WR,BENCH,11.9,0,2025
5,8,MP,4374302,Amon-Ra St. Brown,RB/WR,WR,36.5,0,2025
5,8,MP,4242335,Jonathan Taylor,RB,RB,42.2,0,2025
5,8,MP,4427366,Breece Hall,RB,RB,29.1,0,2025
5,8,MP,3040151,George Kittle,WR,IR,0.0,0,2025
5,8,MP,4241463,Jerry Jeudy,RB/WR,BENCH,8.8,0,2025
5,8,MP,3916148,Tony Pollard,RB,BENCH,22.4,0,2025
5,8,MP,3916433,Jakobi Meyers,RB/WR,WR,10.2,0,2025
5,8,MP,3917315,Kyler Murray,TQB,BENCH,31.400000000000002,0,2025
5,8,MP,4696981,Cam Skattebo,RB,FLEX,23.4,0,2025
5,8,MP,4038941,Justin Herbert,TQB,QB,27.160000000000004,0,2025
5,8,MP,-16034,Texans D/ST,D/ST,D/ST,25.9,0,2025
5,8,MP,4385690,Dalton Kincaid,WR,BENCH,23.1,0,2025
5,8,MP,3953687,Brandon Aubrey,WR/TE,K,13.0,0,2025
5,8,MP,4431611,Caleb Williams,TQB,BENCH,11.780000000000001,0,2025
5,8,MP,4361432,Romeo Doubs,RB/WR,BENCH,26.8,0,2025
5,8,MP,3121023,Dallas Goedert,WR,TE,27.1,0,2025
5,9,KESS,4262921,Justin Jefferson,RB/WR,WR,33.400000000000006,0,2025
5,9,KESS,3054850,Alvin Kamara,RB,RB,16.7,0,2025
